iso3,ADM0_NAME,year,NAME.who_adm1,NAME.who,NAME.shpfile,who_coverage,merge_status,field_name,location_code,shapefile
SOM,Somalia,2017,plsool,bocamedistrict,NA,36.5749808,NA,NA,NA,NA
SOM,Somalia,2017,plsool,hudundistrict,NA,48.65640942,NA,NA,NA,NA
SOM,Somalia,2017,plsool,talehdistrict,NA,19.24907584,NA,NA,NA,NA
SOM,Somalia,2017,plsool,tukaraqdistrict,NA,20.22342775,NA,NA,NA,NA
SOM,Somalia,2017,sahil,berberadistrict,NA,43.716267,NA,NA,NA,NA
SOM,Somalia,2017,sahil,sheikhdistrict,NA,39.91320628,NA,NA,NA,NA
SOM,Somalia,2017,scmudug,galkacyodistrict,NA,31.48255997,NA,NA,NA,NA
SOM,Somalia,2017,scmudug,haradheeredistrict,NA,60.10596751,NA,NA,NA,NA
SOM,Somalia,2017,scmudug,hobyodistrict,NA,17.70895851,NA,NA,NA,NA
SOM,Somalia,2017,slsnaag,badhandistrict,NA,19.44275259,NA,NA,NA,NA
SOM,Somalia,2017,slsnaag,elafweyndistrict,NA,43.15419404,NA,NA,NA,NA
SOM,Somalia,2017,slsnaag,erigavodistrict,NA,108.8965298,NA,NA,NA,NA
SOM,Somalia,2017,slsool,hudundistrict,NA,22.95726395,NA,NA,NA,NA
SOM,Somalia,2017,slsool,laasaanoddistrict,NA,435.9064248,NA,NA,NA,NA
SOM,Somalia,2017,slsool,taleehdistrict,NA,4.940693489,NA,NA,NA,NA
SOM,Somalia,2017,togdeer,ainabodistrict,NA,59.77346675,NA,NA,NA,NA
SOM,Somalia,2017,togdeer,buhodledistrict,NA,98.93176729,NA,NA,NA,NA
SOM,Somalia,2017,togdeer,buroadistrict,NA,45.8057628,NA,NA,NA,NA
SOM,Somalia,2017,togdeer,odweinedistrict,NA,90.52263315,NA,NA,NA,NA
YEM,Yemen,2017,abyen,ahwar,NA,86.12346896,NA,NA,NA,NA
YEM,Yemen,2017,abyen,almahfd,NA,86.05315589,NA,NA,NA,NA
YEM,Yemen,2017,abyen,alwadea,NA,75.91133226,NA,NA,NA,NA
YEM,Yemen,2017,abyen,jayshan,NA,88.19842208,NA,NA,NA,NA
YEM,Yemen,2017,abyen,khanfir,NA,82.324764,NA,NA,NA,NA
YEM,Yemen,2017,abyen,lawder,NA,88.34148776,NA,NA,NA,NA
YEM,Yemen,2017,abyen,mudiyah,NA,68.87744511,NA,NA,NA,NA
YEM,Yemen,2017,abyen,rosod,NA,74.44641885,NA,NA,NA,NA
YEM,Yemen,2017,abyen,sarar,NA,72.85425728,NA,NA,NA,NA
YEM,Yemen,2017,abyen,sibah,NA,78.46938879,NA,NA,NA,NA
YEM,Yemen,2017,abyen,zungobar,NA,92.38351604,NA,NA,NA,NA
YEM,Yemen,2017,aden,alburaiqeh,NA,101.5172421,NA,NA,NA,NA
YEM,Yemen,2017,aden,almansura,NA,85.37083707,NA,NA,NA,NA
YEM,Yemen,2017,aden,almualla,NA,47.53939674,NA,NA,NA,NA
YEM,Yemen,2017,aden,ashshaikhouthman,NA,97.3125267,NA,NA,NA,NA
YEM,Yemen,2017,aden,attawahi,NA,72.05512281,NA,NA,NA,NA
YEM,Yemen,2017,aden,craiter,NA,79.6883245,NA,NA,NA,NA
YEM,Yemen,2017,aden,darsad,NA,80.63688419,NA,NA,NA,NA
YEM,Yemen,2017,aden,khurmaksar,NA,65.62296966,NA,NA,NA,NA
YEM,Yemen,2017,almahweet,alkhabt,NA,65.23464269,NA,NA,NA,NA
YEM,Yemen,2017,almahweet,almahwait,NA,89.37034366,NA,NA,NA,NA
YEM,Yemen,2017,almahweet,almahwaitcity,NA,85.39531242,NA,NA,NA,NA
YEM,Yemen,2017,almahweet,arrujum,NA,75.59001583,NA,NA,NA,NA
YEM,Yemen,2017,almahweet,attawilah,NA,76.56445808,NA,NA,NA,NA
YEM,Yemen,2017,almahweet,banisad,NA,88.57978084,NA,NA,NA,NA
YEM,Yemen,2017,almahweet,hufash,NA,79.75022166,NA,NA,NA,NA
YEM,Yemen,2017,almahweet,milhan,NA,71.30545054,NA,NA,NA,NA
YEM,Yemen,2017,almahweet,shibamandkawkaban,NA,86.59301152,NA,NA,NA,NA
YEM,Yemen,2017,albyadaa,alarrsh,NA,109.8252575,NA,NA,NA,NA
YEM,Yemen,2017,albyadaa,albaida,NA,134.4704591,NA,NA,NA,NA
YEM,Yemen,2017,albyadaa,albaidacity,NA,56.06231888,NA,NA,NA,NA
YEM,Yemen,2017,albyadaa,almalagim,NA,82.78014231,NA,NA,NA,NA
YEM,Yemen,2017,albyadaa,alquraishyah,NA,87.90000081,NA,NA,NA,NA
YEM,Yemen,2017,albyadaa,arryashyyah,NA,82.96827899,NA,NA,NA,NA
YEM,Yemen,2017,albyadaa,assawmaah,NA,97.09956444,NA,NA,NA,NA
YEM,Yemen,2017,albyadaa,ashsharyah,NA,58.70513672,NA,NA,NA,NA
YEM,Yemen,2017,albyadaa,assawadyah,NA,100.5162344,NA,NA,NA,NA
YEM,Yemen,2017,albyadaa,attaffah,NA,99.24210242,NA,NA,NA,NA
YEM,Yemen,2017,albyadaa,azzahir,NA,117.6534162,NA,NA,NA,NA
YEM,Yemen,2017,albyadaa,dhinaim,NA,106.8804893,NA,NA,NA,NA
YEM,Yemen,2017,albyadaa,maswarah,NA,144.0277161,NA,NA,NA,NA
YEM,Yemen,2017,albyadaa,mukayras,NA,98.38311337,NA,NA,NA,NA
YEM,Yemen,2017,albyadaa,naman,NA,123.7859289,NA,NA,NA,NA
YEM,Yemen,2017,albyadaa,nata,NA,57.54384317,NA,NA,NA,NA
YEM,Yemen,2017,albyadaa,rada,NA,75.66862291,NA,NA,NA,NA
YEM,Yemen,2017,albyadaa,radmanalawad,NA,58.94558103,NA,NA,NA,NA
YEM,Yemen,2017,albyadaa,sabah,NA,91.79883394,NA,NA,NA,NA
YEM,Yemen,2017,albyadaa,waldrabia,NA,66.75134214,NA,NA,NA,NA
YEM,Yemen,2017,aldhalea,addhala,NA,96.34316975,NA,NA,NA,NA
YEM,Yemen,2017,aldhalea,alazariq,NA,89.59709253,NA,NA,NA,NA
YEM,Yemen,2017,aldhalea,alhusha,NA,86.56573733,NA,NA,NA,NA
YEM,Yemen,2017,aldhalea,alhussein,NA,101.8449992,NA,NA,NA,NA
YEM,Yemen,2017,aldhalea,ashshuayb,NA,86.33949031,NA,NA,NA,NA
YEM,Yemen,2017,aldhalea,damt,NA,80.10935465,NA,NA,NA,NA
YEM,Yemen,2017,aldhalea,jahaf,NA,90.48445711,NA,NA,NA,NA
YEM,Yemen,2017,aldhalea,juban,NA,76.8432797,NA,NA,NA,NA
YEM,Yemen,2017,aldhalea,qaatabah,NA,112.2210275,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,addahi,NA,79.72491209,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,addurayhimi,NA,80.90184354,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,algarrahi,NA,114.0932233,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,alhajjaylah,NA,92.34991754,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,alhali,NA,74.72977851,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,alhawak,NA,62.31996148,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,alkhawkhah,NA,79.70588571,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,almansuriyah,NA,94.19438084,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,almarawiah,NA,81.60870321,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,almighlaf,NA,106.9856933,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,almina,NA,64.60567461,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,almunirah,NA,104.3052551,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,alqanawis,NA,79.51897368,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,alluhayyah,NA,64.56331809,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,assalif,NA,80.78668542,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,assukhnah,NA,85.04642865,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,attuhaita,NA,119.1463732,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,azzaydiyah,NA,98.64005181,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,azzuhrah,NA,98.95044993,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,bajil,NA,95.48761962,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,baytalfaqiah,NA,98.85767436,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,bura,NA,104.1970436,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,hays,NA,80.006049,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,jabalras,NA,96.97347856,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,kamaran,NA,70.26770339,NA,NA,NA,NA
YEM,Yemen,2017,alhodydah,zabid,NA,100.0344978,NA,NA,NA,NA
YEM,Yemen,2017,aljawf,alghayl,NA,39.0612001,NA,NA,NA,NA
YEM,Yemen,2017,aljawf,alhamidat,NA,37.84397962,NA,NA,NA,NA
YEM,Yemen,2017,aljawf,alhazm,NA,63.83574464,NA,NA,NA,NA
YEM,Yemen,2017,aljawf,alkhalaq,NA,57.96853998,NA,NA,NA,NA
YEM,Yemen,2017,aljawf,almaslob,NA,45.62686677,NA,NA,NA,NA
YEM,Yemen,2017,aljawf,almatammah,NA,51.18588621,NA,NA,NA,NA
YEM,Yemen,2017,aljawf,almatun,NA,28.10467984,NA,NA,NA,NA
YEM,Yemen,2017,aljawf,azzahir,NA,47.89836578,NA,NA,NA,NA
YEM,Yemen,2017,aljawf,biratalanan,NA,55.69244165,NA,NA,NA,NA
YEM,Yemen,2017,aljawf,kharabalmarashi,NA,34.98598273,NA,NA,NA,NA
YEM,Yemen,2017,aljawf,khobwaashaaf,NA,25.82530549,NA,NA,NA,NA
YEM,Yemen,2017,aljawf,rajuzah,NA,30.81294899,NA,NA,NA,NA
YEM,Yemen,2017,almahrah,alghaydah,NA,79.19877132,NA,NA,NA,NA
YEM,Yemen,2017,almahrah,almasilah,NA,49.94471889,NA,NA,NA,NA
YEM,Yemen,2017,almahrah,hat,NA,58.37017582,NA,NA,NA,NA
YEM,Yemen,2017,almahrah,hawf,NA,66.42647612,NA,NA,NA,NA
YEM,Yemen,2017,almahrah,huswain,NA,56.01885999,NA,NA,NA,NA
YEM,Yemen,2017,almahrah,manar,NA,38.62391594,NA,NA,NA,NA
YEM,Yemen,2017,almahrah,qishn,NA,56.8176148,NA,NA,NA,NA
YEM,Yemen,2017,almahrah,sayhut,NA,66.36393341,NA,NA,NA,NA
YEM,Yemen,2017,almahrah,shahan,NA,65.00912599,NA,NA,NA,NA
YEM,Yemen,2017,amaran,alqaflah,NA,104.9427806,NA,NA,NA,NA
YEM,Yemen,2017,amaran,alashshah,NA,76.23275184,NA,NA,NA,NA
YEM,Yemen,2017,amaran,almadan,NA,67.70303823,NA,NA,NA,NA
YEM,Yemen,2017,amaran,amran,NA,80.14973561,NA,NA,NA,NA
YEM,Yemen,2017,amaran,assawd,NA,75.7618168,NA,NA,NA,NA
YEM,Yemen,2017,amaran,assudah,NA,78.2668634,NA,NA,NA,NA
YEM,Yemen,2017,amaran,banisuraim,NA,79.62568287,NA,NA,NA,NA
YEM,Yemen,2017,amaran,dhibin,NA,81.48539716,NA,NA,NA,NA
YEM,Yemen,2017,amaran,harfsufyan,NA,77.43677958,NA,NA,NA,NA
YEM,Yemen,2017,amaran,huth,NA,77.81807708,NA,NA,NA,NA
YEM,Yemen,2017,amaran,iyalsurayh,NA,81.84391428,NA,NA,NA,NA
YEM,Yemen,2017,amaran,jabaliyalyazid,NA,84.19911027,NA,NA,NA,NA
YEM,Yemen,2017,amaran,khammer,NA,92.31966044,NA,NA,NA,NA
YEM,Yemen,2017,amaran,kharef,NA,82.33710676,NA,NA,NA,NA
YEM,Yemen,2017,amaran,maswar,NA,81.05421024,NA,NA,NA,NA
YEM,Yemen,2017,amaran,raydah,NA,86.30495389,NA,NA,NA,NA
YEM,Yemen,2017,amaran,sauwayr,NA,96.23960735,NA,NA,NA,NA
YEM,Yemen,2017,amaran,shiharah,NA,72.90314258,NA,NA,NA,NA
YEM,Yemen,2017,amaran,thula,NA,75.21505542,NA,NA,NA,NA
YEM,Yemen,2017,amaran,zulaymathabur,NA,88.58627738,NA,NA,NA,NA
YEM,Yemen,2017,damar,alhada,NA,93.99639761,NA,NA,NA,NA
YEM,Yemen,2017,damar,almanar,NA,99.61639825,NA,NA,NA,NA
YEM,Yemen,2017,damar,anss,NA,92.61185857,NA,NA,NA,NA
YEM,Yemen,2017,damar,dawrananess,NA,90.19672713,NA,NA,NA,NA
YEM,Yemen,2017,damar,dhmarcity,NA,84.02025284,NA,NA,NA,NA
YEM,Yemen,2017,damar,jabalashsharq,NA,105.493839,NA,NA,NA,NA
YEM,Yemen,2017,damar,jahran,NA,90.13802536,NA,NA,NA,NA
YEM,Yemen,2017,damar,maghiribans,NA,76.49628534,NA,NA,NA,NA
YEM,Yemen,2017,damar,mayfaatanss,NA,112.5850599,NA,NA,NA,NA
YEM,Yemen,2017,damar,utmah,NA,92.21303758,NA,NA,NA,NA
YEM,Yemen,2017,damar,wusabalali,NA,97.11922888,NA,NA,NA,NA
YEM,Yemen,2017,damar,wusabassafil,NA,89.42887788,NA,NA,NA,NA
YEM,Yemen,2017,hajah,abs,NA,91.61969073,NA,NA,NA,NA
YEM,Yemen,2017,hajah,aflahalyaman,NA,99.36748627,NA,NA,NA,NA
YEM,Yemen,2017,hajah,aflahashshawm,NA,96.45506974,NA,NA,NA,NA
YEM,Yemen,2017,hajah,aljamimah,NA,93.36458809,NA,NA,NA,NA
YEM,Yemen,2017,hajah,almaghrabah,NA,95.86949822,NA,NA,NA,NA
YEM,Yemen,2017,hajah,almahabishah,NA,98.04398347,NA,NA,NA,NA
YEM,Yemen,2017,hajah,almiftah,NA,100.2413832,NA,NA,NA,NA
YEM,Yemen,2017,hajah,ashshaghadirah,NA,94.15203662,NA,NA,NA,NA
YEM,Yemen,2017,hajah,ashshahil,NA,88.59103194,NA,NA,NA,NA
YEM,Yemen,2017,hajah,aslm,NA,95.45022738,NA,NA,NA,NA
YEM,Yemen,2017,hajah,atturbaniqais,NA,89.85816325,NA,NA,NA,NA
YEM,Yemen,2017,hajah,bakilalmir,NA,90.4331187,NA,NA,NA,NA
YEM,Yemen,2017,hajah,banialawwam,NA,85.28783213,NA,NA,NA,NA
YEM,Yemen,2017,hajah,hajjah,NA,91.10699334,NA,NA,NA,NA
YEM,Yemen,2017,hajah,hajjahcity,NA,108.8522408,NA,NA,NA,NA
YEM,Yemen,2017,hajah,harad,NA,9.684433006,NA,NA,NA,NA
YEM,Yemen,2017,hajah,hayran,NA,92.85526729,NA,NA,NA,NA
YEM,Yemen,2017,hajah,khayranalmuharraq,NA,96.93452014,NA,NA,NA,NA
YEM,Yemen,2017,hajah,kuaydinah,NA,103.0665938,NA,NA,NA,NA
YEM,Yemen,2017,hajah,kuhlanaffar,NA,96.05928035,NA,NA,NA,NA
YEM,Yemen,2017,hajah,kuhlanashsharaf,NA,96.90679011,NA,NA,NA,NA
YEM,Yemen,2017,hajah,kushar,NA,94.27173967,NA,NA,NA,NA
YEM,Yemen,2017,hajah,mabyan,NA,91.48653197,NA,NA,NA,NA
YEM,Yemen,2017,hajah,midi,NA,94.34732033,NA,NA,NA,NA
YEM,Yemen,2017,hajah,mustaba,NA,92.32426472,NA,NA,NA,NA
YEM,Yemen,2017,hajah,najrah,NA,88.53584852,NA,NA,NA,NA
YEM,Yemen,2017,hajah,qaflshamer,NA,101.4061558,NA,NA,NA,NA
YEM,Yemen,2017,hajah,qarah,NA,97.26794257,NA,NA,NA,NA
YEM,Yemen,2017,hajah,sharas,NA,102.7678226,NA,NA,NA,NA
YEM,Yemen,2017,hajah,wadhrah,NA,96.58978477,NA,NA,NA,NA
YEM,Yemen,2017,hajah,washhh,NA,97.74486926,NA,NA,NA,NA
YEM,Yemen,2017,ibb,addihar,NA,150.1274509,NA,NA,NA,NA
YEM,Yemen,2017,ibb,almakhadir,NA,123.5316501,NA,NA,NA,NA
YEM,Yemen,2017,ibb,almashannah,NA,60.4066206,NA,NA,NA,NA
YEM,Yemen,2017,ibb,alqafr,NA,99.0595138,NA,NA,NA,NA
YEM,Yemen,2017,ibb,aludayn,NA,114.5880732,NA,NA,NA,NA
YEM,Yemen,2017,ibb,annadirah,NA,85.42820001,NA,NA,NA,NA
YEM,Yemen,2017,ibb,arradmah,NA,97.88248098,NA,NA,NA,NA
YEM,Yemen,2017,ibb,assabrah,NA,101.55854,NA,NA,NA,NA
YEM,Yemen,2017,ibb,assaddah,NA,69.94757343,NA,NA,NA,NA
YEM,Yemen,2017,ibb,assayyani,NA,91.89726991,NA,NA,NA,NA
YEM,Yemen,2017,ibb,ashshair,NA,76.83834931,NA,NA,NA,NA
YEM,Yemen,2017,ibb,badan,NA,76.45069323,NA,NA,NA,NA
YEM,Yemen,2017,ibb,dhisufal,NA,99.55939631,NA,NA,NA,NA
YEM,Yemen,2017,ibb,faraludayn,NA,94.65043255,NA,NA,NA,NA
YEM,Yemen,2017,ibb,hazmaludayn,NA,93.20048511,NA,NA,NA,NA
YEM,Yemen,2017,ibb,hubaysh,NA,101.9707119,NA,NA,NA,NA
YEM,Yemen,2017,ibb,ibb,NA,107.1815415,NA,NA,NA,NA
YEM,Yemen,2017,ibb,jiblah,NA,91.80489711,NA,NA,NA,NA
YEM,Yemen,2017,ibb,mudhaykhirah,NA,94.95448899,NA,NA,NA,NA
YEM,Yemen,2017,ibb,yarim,NA,86.23507438,NA,NA,NA,NA
YEM,Yemen,2017,lahj,alhawdah,NA,96.96184938,NA,NA,NA,NA
YEM,Yemen,2017,lahj,alhad,NA,43.6110113,NA,NA,NA,NA
YEM,Yemen,2017,lahj,almadaribhandalar,NA,133.4750875,NA,NA,NA,NA
YEM,Yemen,2017,lahj,almaqatirah,NA,97.516099,NA,NA,NA,NA
YEM,Yemen,2017,lahj,almilah,NA,84.76166813,NA,NA,NA,NA
YEM,Yemen,2017,lahj,almoflehi,NA,51.43879135,NA,NA,NA,NA
YEM,Yemen,2017,lahj,almusaymir,NA,87.2428567,NA,NA,NA,NA
YEM,Yemen,2017,lahj,alqabbaytah,NA,73.52324184,NA,NA,NA,NA
YEM,Yemen,2017,lahj,habiljabr,NA,86.98898794,NA,NA,NA,NA
YEM,Yemen,2017,lahj,halmeen,NA,65.1013235,NA,NA,NA,NA
YEM,Yemen,2017,lahj,radfan,NA,98.94470627,NA,NA,NA,NA
YEM,Yemen,2017,lahj,tawralbahah,NA,78.98025966,NA,NA,NA,NA
YEM,Yemen,2017,lahj,tuban,NA,98.35600393,NA,NA,NA,NA
YEM,Yemen,2017,lahj,yafaa,NA,93.71791582,NA,NA,NA,NA
YEM,Yemen,2017,lahj,yahar,NA,110.9891736,NA,NA,NA,NA
YEM,Yemen,2017,maareb,alabdiyah,NA,83.44197512,NA,NA,NA,NA
YEM,Yemen,2017,maareb,aljubah,NA,79.62343761,NA,NA,NA,NA
YEM,Yemen,2017,maareb,bidbidah,NA,76.36463097,NA,NA,NA,NA
YEM,Yemen,2017,maareb,harib,NA,108.9333084,NA,NA,NA,NA
YEM,Yemen,2017,maareb,haribalqaramish,NA,74.25379091,NA,NA,NA,NA
YEM,Yemen,2017,maareb,jablmurad,NA,73.48837368,NA,NA,NA,NA
YEM,Yemen,2017,maareb,madkhal,NA,89.51136164,NA,NA,NA,NA
YEM,Yemen,2017,maareb,mahiliyah,NA,85.05428711,NA,NA,NA,NA
YEM,Yemen,2017,maareb,majzer,NA,71.77837962,NA,NA,NA,NA
YEM,Yemen,2017,maareb,marib,NA,128.7754973,NA,NA,NA,NA
YEM,Yemen,2017,maareb,maribcity,NA,184.0821908,NA,NA,NA,NA
YEM,Yemen,2017,maareb,raghwan,NA,98.77284228,NA,NA,NA,NA
YEM,Yemen,2017,maareb,rahabah,NA,76.91867677,NA,NA,NA,NA
YEM,Yemen,2017,maareb,sirwah,NA,28.17768801,NA,NA,NA,NA
YEM,Yemen,2017,moklla,addis,NA,72.69662052,NA,NA,NA,NA
YEM,Yemen,2017,moklla,adhdhliaah,NA,49.77811009,NA,NA,NA,NA
YEM,Yemen,2017,moklla,almukalla,NA,178.1223578,NA,NA,NA,NA
YEM,Yemen,2017,moklla,almukallacity,NA,94.12351158,NA,NA,NA,NA
YEM,Yemen,2017,moklla,arraidahandqosaiar,NA,79.96628089,NA,NA,NA,NA
YEM,Yemen,2017,moklla,ashshahr,NA,71.86446089,NA,NA,NA,NA
YEM,Yemen,2017,moklla,broom,NA,99.13011696,NA,NA,NA,NA
YEM,Yemen,2017,moklla,dawan,NA,63.47499016,NA,NA,NA,NA
YEM,Yemen,2017,moklla,ghailbawazir,NA,78.14858577,NA,NA,NA,NA
YEM,Yemen,2017,moklla,hajr,NA,36.7812141,NA,NA,NA,NA
YEM,Yemen,2017,moklla,qhailbenyameen,NA,94.55154067,NA,NA,NA,NA
YEM,Yemen,2017,moklla,yabauth,NA,79.69177353,NA,NA,NA,NA
YEM,Yemen,2017,raymah,aljabin,NA,93.61478293,NA,NA,NA,NA
YEM,Yemen,2017,raymah,aljafariyah,NA,81.76077614,NA,NA,NA,NA
YEM,Yemen,2017,raymah,assalafiyah,NA,91.76184791,NA,NA,NA,NA
YEM,Yemen,2017,raymah,biladattaam,NA,81.19247543,NA,NA,NA,NA
YEM,Yemen,2017,raymah,kusmah,NA,80.12004421,NA,NA,NA,NA
YEM,Yemen,2017,raymah,mazhar,NA,94.17792162,NA,NA,NA,NA
YEM,Yemen,2017,saadah,adhdhahir,NA,16.85592431,NA,NA,NA,NA
YEM,Yemen,2017,saadah,alhishuah,NA,24.22489934,NA,NA,NA,NA
YEM,Yemen,2017,saadah,assafra,NA,26.38718332,NA,NA,NA,NA
YEM,Yemen,2017,saadah,baqim,NA,14.60694911,NA,NA,NA,NA
YEM,Yemen,2017,saadah,ghamir,NA,32.15566996,NA,NA,NA,NA
YEM,Yemen,2017,saadah,haydan,NA,25.9352914,NA,NA,NA,NA
YEM,Yemen,2017,saadah,kitafandalbuqa,NA,17.57685885,NA,NA,NA,NA
YEM,Yemen,2017,saadah,majz,NA,27.50618494,NA,NA,NA,NA
YEM,Yemen,2017,saadah,munabbih,NA,15.73882054,NA,NA,NA,NA
YEM,Yemen,2017,saadah,qitabir,NA,29.10612097,NA,NA,NA,NA
YEM,Yemen,2017,saadah,razih,NA,38.7330159,NA,NA,NA,NA
YEM,Yemen,2017,saadah,saadh,NA,102.4931081,NA,NA,NA,NA
YEM,Yemen,2017,saadah,sahar,NA,23.56393485,NA,NA,NA,NA
YEM,Yemen,2017,saadah,saqayn,NA,17.95046485,NA,NA,NA,NA
YEM,Yemen,2017,saadah,shada,NA,12.48392343,NA,NA,NA,NA
YEM,Yemen,2017,sanaacity,alwhdh,NA,69.89867634,NA,NA,NA,NA
YEM,Yemen,2017,sanaacity,assabain,NA,73.73671779,NA,NA,NA,NA
YEM,Yemen,2017,sanaacity,assafiyah,NA,77.83806491,NA,NA,NA,NA
YEM,Yemen,2017,sanaacity,attahrir,NA,67.03557613,NA,NA,NA,NA
YEM,Yemen,2017,sanaacity,aththaorah,NA,63.05203831,NA,NA,NA,NA
YEM,Yemen,2017,sanaacity,azzal,NA,66.34322714,NA,NA,NA,NA
YEM,Yemen,2017,sanaacity,banialharith,NA,83.91206111,NA,NA,NA,NA
YEM,Yemen,2017,sanaacity,maain,NA,71.24618752,NA,NA,NA,NA
YEM,Yemen,2017,sanaacity,sanaaold,NA,73.07116851,NA,NA,NA,NA
YEM,Yemen,2017,sanaacity,shuaub,NA,65.5298832,NA,NA,NA,NA
YEM,Yemen,2017,sanaagovt,alhaymahaddakhiliy,NA,78.36091117,NA,NA,NA,NA
YEM,Yemen,2017,sanaagovt,alhaymahalkharijiy,NA,98.1567293,NA,NA,NA,NA
YEM,Yemen,2017,sanaagovt,alhusn,NA,85.09023417,NA,NA,NA,NA
YEM,Yemen,2017,sanaagovt,arhab,NA,108.2086973,NA,NA,NA,NA
YEM,Yemen,2017,sanaagovt,attyal,NA,104.1203081,NA,NA,NA,NA
YEM,Yemen,2017,sanaagovt,banidhabyan,NA,91.51001958,NA,NA,NA,NA
YEM,Yemen,2017,sanaagovt,banihushaysh,NA,113.5723971,NA,NA,NA,NA
YEM,Yemen,2017,sanaagovt,banimatar,NA,91.39028565,NA,NA,NA,NA
YEM,Yemen,2017,sanaagovt,biladarrus,NA,101.3320132,NA,NA,NA,NA
YEM,Yemen,2017,sanaagovt,hamdan,NA,119.8219358,NA,NA,NA,NA
YEM,Yemen,2017,sanaagovt,jahanh,NA,90.80015394,NA,NA,NA,NA
YEM,Yemen,2017,sanaagovt,khwlan,NA,104.9931379,NA,NA,NA,NA
YEM,Yemen,2017,sanaagovt,manakhah,NA,95.5616038,NA,NA,NA,NA
YEM,Yemen,2017,sanaagovt,nahm,NA,74.97966347,NA,NA,NA,NA
YEM,Yemen,2017,sanaagovt,safan,NA,100.189504,NA,NA,NA,NA
YEM,Yemen,2017,sanaagovt,sanhan,NA,97.09699841,NA,NA,NA,NA
YEM,Yemen,2017,sayon,alabr,NA,74.95859716,NA,NA,NA,NA
YEM,Yemen,2017,sayon,alqatn,NA,84.67580485,NA,NA,NA,NA
YEM,Yemen,2017,sayon,amed,NA,91.96786749,NA,NA,NA,NA
YEM,Yemen,2017,sayon,assaoum,NA,87.7030528,NA,NA,NA,NA
YEM,Yemen,2017,sayon,hagrassaiar,NA,85.51263468,NA,NA,NA,NA
YEM,Yemen,2017,sayon,huraidhah,NA,88.0969188,NA,NA,NA,NA
YEM,Yemen,2017,sayon,qofalawamir,NA,79.28667341,NA,NA,NA,NA
YEM,Yemen,2017,sayon,rekhyah,NA,84.94824387,NA,NA,NA,NA
YEM,Yemen,2017,sayon,rumah,NA,73.47752947,NA,NA,NA,NA
YEM,Yemen,2017,sayon,sah,NA,84.52940886,NA,NA,NA,NA
YEM,Yemen,2017,sayon,sayun,NA,85.24531954,NA,NA,NA,NA
YEM,Yemen,2017,sayon,shibam,NA,80.39659293,NA,NA,NA,NA
YEM,Yemen,2017,sayon,tareem,NA,82.72491826,NA,NA,NA,NA
YEM,Yemen,2017,sayon,thamud,NA,62.04139357,NA,NA,NA,NA
YEM,Yemen,2017,sayon,wadialain,NA,87.60113568,NA,NA,NA,NA
YEM,Yemen,2017,sayon,zamakhandmanwakh,NA,71.5513882,NA,NA,NA,NA
YEM,Yemen,2017,shabwah,ain,NA,45.25978978,NA,NA,NA,NA
YEM,Yemen,2017,shabwah,arma,NA,87.92382681,NA,NA,NA,NA
YEM,Yemen,2017,shabwah,arrawdah,NA,89.53433631,NA,NA,NA,NA
YEM,Yemen,2017,shabwah,assaaid,NA,69.23115435,NA,NA,NA,NA
YEM,Yemen,2017,shabwah,ataq,NA,103.5316105,NA,NA,NA,NA
YEM,Yemen,2017,shabwah,attalih,NA,79.66835452,NA,NA,NA,NA
YEM,Yemen,2017,shabwah,baihan,NA,102.753055,NA,NA,NA,NA
YEM,Yemen,2017,shabwah,douhr,NA,94.60058258,NA,NA,NA,NA
YEM,Yemen,2017,shabwah,habban,NA,72.72926158,NA,NA,NA,NA
YEM,Yemen,2017,shabwah,hateeb,NA,57.26888422,NA,NA,NA,NA
YEM,Yemen,2017,shabwah,jirdan,NA,81.65649366,NA,NA,NA,NA
YEM,Yemen,2017,shabwah,markhahalalya,NA,111.3251534,NA,NA,NA,NA
